# wme_scene_export  D:\Program Files\Slam-Model\data\rgbd_dataset_freiburg3_nostructure_texture_far
# 좌표계는 카메라 좌표계. 뷰어가 각 시스템의 추정 포즈로 옮긴다.
# PLANE	frame	nx	ny	nz	d	cx	cy	cz	extent	rms	inliers	conf
# BOX	frame	class	conf	cx	cy	cz	sx	sy	sz
PLANE	0	-0.03322	0.64668	0.76203	1.93484	-0.06132	-0.14018	2.65534	1.12612	0.01686	15549	0.74779
PLANE	70	-0.08155	0.61074	0.78762	1.90840	-0.05423	-0.13244	2.52007	1.05262	0.01593	15896	0.75840
BOX	70	book	0.63151	0.29629	0.48800	2.09000	1.45996	0.77135	0.58398
BOX	70	book	0.38711	0.31736	-0.34391	2.72300	1.36811	1.06557	0.92400
BOX	70	book	0.33738	0.40332	-1.28037	3.43300	1.37217	0.59212	0.55200
BOX	70	book	0.33055	1.03751	-0.81820	3.14900	0.99399	0.64825	0.63200
PLANE	75	-0.07633	0.60268	0.79432	1.90313	-0.06321	-0.13209	2.49006	1.03389	0.01553	15952	0.76299
BOX	75	book	0.71738	0.30624	0.49748	2.06500	1.43092	0.73914	0.57237
BOX	75	book	0.39742	0.32236	-0.32108	2.68000	1.38655	1.07359	0.89600
BOX	75	book	0.39626	-0.53714	-0.02237	2.36500	1.48862	1.19741	0.92400
BOX	75	book	0.35425	0.40476	-1.25813	3.36500	1.35128	0.57415	0.54051
PLANE	80	-0.07241	0.60234	0.79495	1.89585	-0.05915	-0.14003	2.48558	1.03588	0.01567	16024	0.76138
BOX	80	book	0.55878	-0.52191	0.03180	2.31700	1.44975	1.22038	0.92600
BOX	80	book	0.52326	0.24919	0.51038	2.04000	1.35263	0.69236	0.54105
BOX	80	book	0.52296	0.31496	-0.27702	2.63900	1.38999	1.08653	0.90200
BOX	80	book	0.32841	0.41647	-1.23071	3.33300	1.38201	0.59959	0.55280
PLANE	85	-0.05384	0.59578	0.80134	1.90795	-0.05308	-0.13929	2.48094	1.03039	0.01568	16243	0.76131
BOX	85	book	0.62878	0.19731	0.53428	2.01600	1.30660	0.62439	0.52264
BOX	85	book	0.55755	-0.52560	0.10133	2.28600	1.43462	1.25069	0.91400
BOX	85	book	0.51328	0.40762	-1.16561	3.23800	1.36076	0.64256	0.55800
BOX	85	book	0.49050	-0.45392	-0.99836	3.09200	1.29940	0.84296	0.72200
BOX	85	book	0.46467	0.31503	-0.21093	2.57900	1.36320	1.08574	0.89400
BOX	85	book	0.36292	1.02154	-0.69177	2.95800	0.98342	0.67477	0.60600
PLANE	90	-0.07958	0.60076	0.79546	1.90075	-0.05942	-0.13389	2.48467	1.03429	0.01570	16001	0.76106
BOX	90	book	0.65158	0.12508	0.54624	2.00500	1.25453	0.59867	0.50181
BOX	90	book	0.38858	0.33530	-1.18181	3.30000	1.38681	0.66710	0.56800
BOX	90	book	0.38440	0.96643	-0.68678	2.98400	1.00879	0.69177	0.62800
PLANE	95	-0.10062	0.58908	0.80178	1.90010	-0.04882	-0.13386	2.46207	1.02183	0.01559	16151	0.76230
BOX	95	book	0.59293	0.22021	-0.16777	2.54100	1.37159	1.11216	0.86800
BOX	95	book	0.57005	0.05883	0.55624	1.98100	1.21361	0.55109	0.48544
BOX	95	book	0.56650	-0.60800	0.13819	2.19800	1.41224	1.28407	0.91400
BOX	95	book	0.36878	-0.55232	-0.95796	2.98400	1.29303	0.82458	0.68600
BOX	95	book	0.36869	0.93348	-0.62609	2.93300	0.99154	0.69082	0.60600
BOX	95	book	0.34721	0.30179	-1.14759	3.23800	1.36681	0.67859	0.54672
PLANE	100	-0.07944	0.57805	0.81213	1.88668	-0.05294	-0.13540	2.41432	0.99709	0.01537	16203	0.76482
BOX	100	book	0.58374	0.07647	0.55551	1.95900	1.17818	0.53407	0.47127
BOX	100	book	0.56535	0.29891	-0.15946	2.48500	1.35993	1.14295	0.83000
BOX	100	book	0.49704	0.41112	-1.13065	3.14900	1.34100	0.63073	0.53640
BOX	100	book	0.32204	-0.56742	0.12718	2.18400	1.44403	1.26374	0.86800
BOX	100	book	0.31252	1.00871	-0.62885	2.85900	1.01459	0.71051	0.61800
PLANE	105	-0.07062	0.56700	0.82068	1.87830	-0.05517	-0.12980	2.37364	0.97448	0.01502	16256	0.76894
BOX	105	book	0.55256	0.45439	-1.10013	3.06400	1.35631	0.61371	0.54252
BOX	105	book	0.53163	0.07339	0.55687	1.92600	1.14754	0.51079	0.45902
BOX	105	book	0.39956	0.31070	-0.15606	2.43200	1.35818	1.12760	0.80600
BOX	105	book	0.36991	-0.43234	-0.95783	2.90800	1.28725	0.75504	0.59400
BOX	105	book	0.30684	1.03090	-0.61087	2.78900	0.97933	0.70863	0.58800
PLANE	110	-0.06141	0.55304	0.83089	1.86633	-0.05264	-0.12486	2.32540	0.94950	0.01448	16366	0.77546
BOX	110	book	0.55520	0.46482	-1.07971	2.98400	1.29860	0.58108	0.51944
BOX	110	book	0.48149	0.32642	-0.14175	2.38100	1.36527	1.14369	0.76200
BOX	110	book	0.43894	1.03702	-0.61661	2.72300	0.96632	0.72216	0.56000
BOX	110	book	0.43493	0.09516	0.55464	1.89400	1.08249	0.48825	0.43300
BOX	110	book	0.42074	-0.42332	-0.92099	2.81200	1.26577	0.74055	0.60800
BOX	110	book	0.39662	-0.52152	0.17791	2.09000	1.41702	1.32175	0.84600
BOX	110	book	0.30623	1.27596	-0.16734	2.43200	0.33614	0.50967	0.34600
PLANE	115	-0.06219	0.55234	0.83129	1.86175	-0.05123	-0.12323	2.31763	0.94659	0.01419	16350	0.77893
BOX	115	book	0.56709	0.42762	-1.05933	2.95800	1.30939	0.59796	0.52375
BOX	115	book	0.55939	0.28934	-0.09779	2.33300	1.34646	1.18554	0.80800
BOX	115	book	0.40672	0.99585	-0.59410	2.70100	0.97365	0.73135	0.55000
BOX	115	book	0.35237	-0.46414	-0.87984	2.78900	1.28146	0.80173	0.58800
BOX	115	book	0.35007	-0.54570	0.20002	2.07800	1.39335	1.32958	0.83600
BOX	115	book	0.30377	0.09988	0.57063	1.88300	0.95311	0.44002	0.38124
PLANE	120	-0.04398	0.56914	0.82106	1.88383	-0.05474	-0.13497	2.38500	0.98090	0.01502	16465	0.76902
BOX	120	book	0.61738	0.24624	0.00816	2.31700	1.36752	1.15592	0.78600
BOX	120	book	0.47689	0.32827	-0.99670	2.98400	1.35991	0.74711	0.57000
BOX	120	book	0.42685	0.10868	0.62999	1.88300	0.71043	0.32827	0.28417
BOX	120	book	0.34940	1.22901	-0.08050	2.39800	0.38966	0.56481	0.36800
BOX	120	book	0.32683	-0.54150	-0.79322	2.81200	1.30253	0.93351	0.74200
BOX	120	book	0.30328	-0.55861	0.26706	2.09000	1.37408	1.21322	0.79400
PLANE	125	-0.03867	0.59152	0.80537	1.89900	-0.06023	-0.14084	2.45848	1.02096	0.01548	16329	0.76361
BOX	125	book	0.54570	0.21661	0.11479	2.30100	1.37097	1.17354	0.83800
BOX	125	book	0.53565	0.25695	-0.96659	3.06400	1.41926	0.88079	0.77200
BOX	125	book	0.52305	-0.57387	0.32528	2.10300	1.36691	1.11546	0.75000
BOX	125	book	0.32317	-0.60417	-0.67878	2.83500	1.32378	0.94114	0.81000
PLANE	130	-0.02396	0.59957	0.79996	1.90272	-0.07255	-0.13671	2.47880	1.02547	0.01548	16133	0.76360
BOX	130	book	0.60846	-0.56797	0.36038	2.10300	1.37869	1.03746	0.70000
BOX	130	book	0.51326	0.23979	-0.92397	3.06400	1.43071	0.92056	0.83400
BOX	130	book	0.42798	0.22439	0.18069	2.27100	1.36582	1.18351	0.84000
BOX	130	book	0.38113	1.21210	0.03026	2.36500	0.38430	0.56581	0.42800
BOX	130	book	0.34590	0.89097	-0.35309	2.65900	0.96844	0.72984	0.58000
PLANE	135	-0.02872	0.59997	0.79951	1.89657	-0.08684	-0.13013	2.46671	1.01994	0.01527	15997	0.76611
BOX	135	book	0.41831	0.18095	-0.88204	3.03700	1.42944	0.93498	0.86800
BOX	135	book	0.38409	-0.57675	0.37151	2.07800	1.33126	0.99430	0.66000
PLANE	140	-0.02965	0.59700	0.80169	1.88400	-0.06329	-0.14275	2.45400	1.02245	0.01557	16291	0.76258
BOX	140	book	0.72238	0.18433	0.22583	2.19800	1.37118	1.21477	0.85400
BOX	140	book	0.58155	0.18215	-0.89932	3.01000	1.46733	0.94342	0.85200
BOX	140	book	0.47407	-0.57121	0.37110	2.06500	1.32678	0.99190	0.65200
BOX	140	book	0.43478	0.84141	-0.31367	2.59800	0.94623	0.76610	0.60000
PLANE	145	-0.02603	0.59569	0.80280	1.88523	-0.06807	-0.13991	2.44993	1.01963	0.01567	16175	0.76138
BOX	145	book	0.59547	0.19340	-0.87140	3.01000	1.46733	0.95458	0.83800
BOX	145	book	0.50168	-0.56597	0.37656	2.05300	1.32291	0.95568	0.64400
BOX	145	book	0.34425	0.18316	0.25275	2.18400	1.37061	1.23134	0.86800
PLANE	150	-0.02228	0.59594	0.80272	1.88634	-0.06703	-0.14266	2.45399	1.02243	0.01558	16293	0.76238
BOX	150	book	0.63748	0.19282	-0.79326	2.95800	1.44751	0.97649	0.92800
BOX	150	book	0.63439	-0.56620	0.41012	2.04000	1.30691	0.89288	0.58800
BOX	150	book	0.48262	0.18886	0.30149	2.15600	1.37720	1.19955	0.79000
BOX	150	book	0.39946	1.16110	0.16375	2.24100	0.34741	0.59849	0.41200
PLANE	155	-0.03967	0.59816	0.80039	1.88823	-0.05278	-0.14344	2.46370	1.02878	0.01527	16328	0.76609
BOX	155	book	0.68096	0.21036	-0.74032	2.93300	1.48458	1.00631	0.97000
BOX	155	book	0.65477	-0.54961	0.41711	2.02800	1.32574	0.86130	0.55200
BOX	155	book	0.58918	0.20173	0.31557	2.14300	1.44494	1.15258	0.79000
BOX	155	book	0.57334	0.85506	-0.14205	2.50300	1.00980	0.81700	0.66200
BOX	155	book	0.43330	1.13157	0.28920	2.18400	0.33041	0.49415	0.33600
BOX	155	book	0.40391	-0.64127	-0.40672	2.63900	1.35055	1.03269	0.90200
BOX	155	book	0.34564	-0.00260	0.07047	2.31700	2.42779	1.81338	1.32200
PLANE	160	-0.04022	0.60929	0.79193	1.90694	-0.07163	-0.13838	2.51080	1.04473	0.01590	16023	0.75877
BOX	160	book	0.73446	0.18571	-0.63697	2.93300	1.44623	1.00631	0.95400
BOX	160	book	0.64057	0.17074	0.36546	2.15600	1.42955	1.07960	0.73600
BOX	160	book	0.59878	-0.59885	0.46412	2.02800	1.22725	0.77479	0.50400
BOX	160	book	0.53860	1.11823	0.35174	2.17000	0.34856	0.61172	0.41600
BOX	160	book	0.53599	0.82802	-0.03503	2.48500	0.97005	0.81113	0.61200
PLANE	165	-0.02510	0.62054	0.78377	1.91343	-0.09405	-0.13003	2.54126	1.05435	0.01626	15864	0.75456
BOX	165	book	0.58701	0.17447	-0.53522	2.88300	1.42696	1.01055	0.93800
BOX	165	book	0.46847	-0.66514	0.49985	2.02800	1.09468	0.70333	0.45600
PLANE	170	-0.03251	0.62356	0.78110	1.90321	-0.06942	-0.14571	2.54999	1.06989	0.01618	16054	0.75550
BOX	170	book	0.69209	0.17034	-0.51220	2.85900	1.43110	1.00744	0.92200
BOX	170	book	0.52409	-0.68381	0.50348	2.00500	1.02984	0.66932	0.42400
BOX	170	book	0.47749	1.08843	0.43521	2.11600	0.33594	0.65536	0.42000
BOX	170	book	0.33057	0.13369	0.40499	2.14300	1.44494	0.98963	0.67200
BOX	170	book	0.32768	0.79342	0.07345	2.41500	0.96528	0.83307	0.64600
PLANE	175	-0.03307	0.61441	0.78830	1.91059	-0.08279	-0.13309	2.52396	1.04648	0.01590	15997	0.75878
BOX	175	book	0.73739	0.15303	-0.48950	2.83500	1.44027	1.04630	0.94800
BOX	175	book	0.60674	1.06889	0.48327	2.07800	0.32990	0.67057	0.43400
BOX	175	book	0.54439	0.11422	0.42147	2.11600	1.45440	0.93399	0.63200
BOX	175	book	0.51810	-0.70893	0.52134	1.98100	0.95091	0.62090	0.39200
BOX	175	book	0.45944	-0.70940	-0.15482	2.52200	1.32365	1.07110	0.90000
BOX	175	book	0.43535	0.77558	0.10995	2.38100	0.96503	0.83459	0.63000
PLANE	180	-0.03201	0.60903	0.79250	1.90184	-0.07270	-0.13724	2.50233	1.03907	0.01559	16069	0.76233
BOX	180	book	0.64562	0.14419	-0.46236	2.76700	1.43673	1.04173	0.95400
BOX	180	book	0.64406	0.12726	0.41693	2.10300	1.47296	0.92435	0.62400
BOX	180	book	0.51054	0.77955	0.12072	2.33300	0.94993	0.84372	0.61000
BOX	180	book	0.34603	-0.71603	0.52209	1.97000	0.92355	0.60284	0.36942
PLANE	185	-0.02315	0.61544	0.78784	1.89222	-0.08581	-0.13695	2.50624	1.04437	0.01583	15883	0.75956
BOX	185	book	0.66923	0.16349	-0.41781	2.74400	1.43504	1.04325	0.93800
BOX	185	book	0.55914	-0.72949	0.54127	1.94700	0.86913	0.55247	0.34765
BOX	185	book	0.30250	1.06712	0.54550	2.01600	0.26734	0.57953	0.35400
PLANE	190	-0.02073	0.61880	0.78528	1.85758	0.74975	-1.08476	3.24009	0.98029	0.00797	651	0.86251
PLANE	190	-0.02152	0.62176	0.78291	1.89291	-0.09433	-0.13010	2.51850	1.04525	0.01576	15840	0.76033
BOX	190	book	0.63890	0.14953	-0.34896	2.72300	1.43931	1.06557	0.91000
BOX	190	book	0.48163	-0.77057	0.57592	1.93600	0.77382	0.47395	0.30953
BOX	190	book	0.45458	0.78217	0.22280	2.27100	0.95438	0.87184	0.65800
BOX	190	book	0.35245	0.12882	0.46110	2.06500	1.50806	0.80425	0.60322
BOX	190	book	0.31811	-0.09436	0.17340	2.28600	2.36542	1.53898	1.18000
PLANE	195	-0.02767	0.62048	0.78374	1.89982	-0.07186	-0.14134	2.53341	1.06020	0.01592	15887	0.75846
BOX	195	book	0.53515	0.11963	-0.29872	2.68000	1.43160	1.07856	0.93200
BOX	195	book	0.42074	-0.80155	0.59808	1.91500	0.68674	0.41198	0.27470
BOX	195	book	0.41503	1.06317	0.60202	2.00500	0.26214	0.50199	0.25800
BOX	195	book	0.33919	0.75719	0.28012	2.24100	0.93759	0.88942	0.64000
PLANE	200	-0.02605	0.62220	0.78243	1.90483	-0.08635	-0.13698	2.54057	1.05972	0.01602	15920	0.75738
BOX	200	book	0.63826	0.10302	-0.23052	2.63900	1.43928	1.10121	0.98600
BOX	200	book	0.45939	0.75497	0.32978	2.19800	0.96065	0.90904	0.65600
BOX	200	book	0.45919	0.08398	0.51173	2.05300	1.49546	0.70058	0.59818
BOX	200	book	0.30651	-0.71882	0.11559	2.31700	1.31559	1.14733	0.88800
PLANE	205	-0.02060	0.63243	0.77434	1.91514	-0.07153	-0.13939	2.58519	1.08201	0.01658	15759	0.75094
BOX	205	book	0.46497	0.09731	-0.15828	2.61800	1.44738	1.09731	0.93600
PLANE	210	-0.01198	0.63387	0.77335	1.92071	-0.07828	-0.14020	2.59733	1.08634	0.01647	15781	0.75223
BOX	210	book	0.61790	0.10067	-0.07940	2.57900	1.45472	1.13836	0.97200
BOX	210	book	0.30952	0.16079	0.20076	2.33300	2.40533	1.54033	1.20400
PLANE	215	-0.00409	0.62807	0.77815	1.91157	-0.06313	-0.14098	2.57002	1.07275	0.01596	15943	0.75799
BOX	215	book	0.71927	0.15852	-0.08765	2.54100	1.42854	1.12158	0.95800
BOX	215	book	0.35371	0.79004	0.42932	2.11600	0.92481	0.90260	0.61000
PLANE	220	-0.00094	0.61608	0.78768	1.90598	-0.08623	-0.13409	2.52451	1.04883	0.01567	15911	0.76141
BOX	220	book	0.58961	0.16895	-0.05346	2.48500	1.41562	1.16139	0.90400
BOX	220	book	0.32448	0.79009	0.44537	2.09000	0.90174	0.86437	0.56400
PLANE	225	-0.01167	0.62203	0.78290	1.89565	-0.08529	-0.13824	2.52986	1.05342	0.01581	15918	0.75972
BOX	225	book	0.64917	0.12021	-0.05577	2.48500	1.44811	1.14756	0.94600
PLANE	230	-0.01451	0.61647	0.78725	1.90170	-0.07493	-0.13216	2.51775	1.04232	0.01557	15917	0.76254
BOX	230	book	0.46922	0.12810	0.01523	2.41500	1.42085	1.16450	0.89400
BOX	230	book	0.45531	0.76714	0.47068	2.06500	0.91795	0.79276	0.50600
BOX	230	book	0.44627	-0.37329	0.32960	2.17000	1.84819	1.15503	0.80000
PLANE	235	-0.00767	0.61895	0.78539	1.90169	-0.07206	-0.13452	2.52664	1.05017	0.01568	16013	0.76127
BOX	235	book	0.59114	0.17871	0.05959	2.39800	1.41533	1.18299	0.91000
BOX	235	book	0.56459	-0.38094	0.34547	2.15600	1.80808	1.10359	0.79000
PLANE	240	-0.00239	0.62600	0.77982	1.91378	-0.08251	-0.13704	2.56388	1.06953	0.01611	15932	0.75628
BOX	240	book	0.63262	0.15312	0.15204	2.34900	1.42151	1.20674	0.93800
BOX	240	book	0.56935	-0.45141	0.38546	2.15600	1.67519	1.03961	0.73600
BOX	240	book	0.48394	0.77802	0.53076	2.05300	0.88961	0.66250	0.41800
PLANE	245	-0.01081	0.63151	0.77529	1.91660	-0.07389	-0.13782	2.58335	1.07925	0.01651	15814	0.75180
BOX	245	book	0.51949	0.13280	0.23215	2.30100	1.40965	1.27170	1.00200
BOX	245	book	0.32487	0.75976	0.55389	2.04000	0.90303	0.60534	0.36800
BOX	245	book	0.32194	-0.51786	0.39545	2.15600	1.54230	1.01962	0.73600
PLANE	250	-0.01211	0.62901	0.77731	1.90689	-0.08170	-0.14117	2.56616	1.07365	0.01613	15855	0.75606
BOX	250	book	0.72631	0.12766	0.23487	2.28600	1.40046	1.24645	0.95200
BOX	250	book	0.49555	0.75719	0.56003	2.02800	0.89393	0.58297	0.36000
BOX	250	book	0.34340	-0.53126	0.40432	2.12900	1.48322	0.98711	0.69400
PLANE	255	-0.01906	0.62163	0.78308	1.86887	0.93019	-1.07588	3.26328	0.81579	0.00898	804	0.84769
PLANE	255	-0.02061	0.62649	0.77916	1.89922	-0.10758	-0.12254	2.53322	1.04744	0.01588	15777	0.75899
BOX	255	book	0.61565	0.08175	0.25690	2.25600	1.42001	1.25519	0.92600
BOX	255	book	0.30079	-0.56012	0.41108	2.10300	1.39441	0.94385	0.64800
PLANE	260	0.00488	0.60375	0.79716	1.90677	1.21593	-1.03359	3.16732	0.44611	0.01025	708	0.82994
PLANE	260	-0.01835	0.60983	0.79232	1.90448	-0.11018	-0.11871	2.49250	1.02327	0.01554	15817	0.76290
BOX	260	book	0.69363	0.06819	0.25967	2.22600	1.43439	1.30043	0.96000
BOX	260	book	0.38977	0.73549	0.56298	2.00500	0.91749	0.55777	0.36700
BOX	260	book	0.37130	-0.65034	0.40079	2.09000	1.19841	0.95352	0.64000
PLANE	265	-0.00855	0.60856	0.79346	1.89881	-0.08152	-0.13466	2.49549	1.03411	0.01560	16041	0.76214
BOX	265	book	0.45693	0.09048	0.26419	2.21200	1.44602	1.27174	0.91400
BOX	265	book	0.31328	-0.63691	0.41198	2.07800	1.21094	0.91336	0.63000
PLANE	270	-0.01596	0.60866	0.79327	1.89849	-0.08287	-0.13157	2.49252	1.03030	0.01535	16009	0.76517
BOX	270	book	0.73142	0.05466	0.29528	2.18400	1.45627	1.22728	0.84400
BOX	270	book	0.53033	-0.67718	0.42796	2.05300	1.10051	0.86811	0.59400
PLANE	275	-0.02075	0.60976	0.79231	1.90401	-0.09307	-0.12668	2.49816	1.03044	0.01544	15972	0.76401
BOX	275	book	0.71500	0.02203	0.31350	2.18400	1.45627	1.19083	0.84400
BOX	275	book	0.68314	-0.68787	0.46224	2.02800	1.04923	0.77855	0.51000
PLANE	280	-0.01309	0.62119	0.78355	1.90307	-0.09551	-0.13004	2.53027	1.04881	0.01565	15845	0.76166
BOX	280	book	0.53889	0.03630	0.33173	2.18400	1.50930	1.16248	0.84400
BOX	280	book	0.51657	-0.68219	0.48105	2.02800	1.06059	0.74094	0.51000
BOX	280	book	0.31728	0.81924	0.62999	1.95900	0.69520	0.39238	0.27808
