# wme_scene_export  D:\Program Files\Slam-Model\data\kitti_07
# 좌표계는 카메라 좌표계. 뷰어가 각 시스템의 추정 포즈로 옮긴다.
# PLANE	frame	nx	ny	nz	d	cx	cy	cz	extent	rms	inliers	conf
# BOX	frame	class	conf	cx	cy	cz	sx	sy	sz
BOX	20	car	0.77965	0.14866	0.67598	12.95703	1.53925	1.28271	6.00000
BOX	20	car	0.55990	-1.85461	0.51190	29.21484	1.90058	1.52873	0.84375
BOX	20	bus	0.47924	-4.31711	-0.01600	7.02734	3.28961	3.58776	3.23438
BOX	25	car	0.92393	4.44026	0.91215	6.90625	3.27199	1.72878	6.00000
BOX	25	car	0.89983	2.44633	0.79067	7.56641	2.27926	1.32689	2.88281
BOX	25	car	0.79160	-2.32712	0.85268	11.84766	1.84310	1.54150	1.03125
BOX	25	car	0.78478	2.80702	0.71809	23.73828	1.91359	1.51073	2.72656
BOX	25	truck	0.56377	-5.16726	-0.00118	7.56641	2.54678	3.89507	6.00000
BOX	25	car	0.53274	-2.19154	0.86657	26.76953	1.74150	1.51435	6.00000
BOX	25	car	0.51661	-1.85797	0.62557	47.10938	2.13197	1.53236	2.17188
BOX	25	car	0.44239	2.95350	0.48432	43.40625	1.71884	1.22774	6.00000
BOX	30	car	0.89784	-2.33051	0.63442	4.85547	2.14931	1.24289	2.96094
BOX	30	car	0.77786	-2.53661	0.66965	19.41406	1.89448	1.51009	2.14062
BOX	30	car	0.75309	-2.04652	0.85549	8.59375	1.47059	1.39767	2.65625
BOX	30	car	0.74875	2.48020	0.61972	16.92578	1.93891	1.43623	1.89062
BOX	30	car	0.74210	5.28765	1.54750	8.08203	3.64616	1.08585	6.00000
BOX	30	car	0.69472	2.54647	0.29131	38.21875	1.94582	1.56747	3.47656
BOX	30	car	0.64785	-2.51193	0.18555	38.70703	2.08017	1.91594	5.06250
BOX	35	car	0.85737	2.33328	0.63962	8.63281	2.22202	1.42844	2.35156
BOX	35	car	0.83539	-2.55848	0.72512	11.42188	2.11609	1.51841	2.44531
BOX	35	car	0.79198	2.25073	0.27596	30.53906	1.81397	1.42526	3.97656
BOX	35	car	0.66023	-2.75597	0.17321	31.48828	1.95941	1.78129	0.78377
BOX	40	car	0.90186	-3.03499	0.76190	5.33984	3.02074	1.20830	6.00000
BOX	40	car	0.78828	5.84728	1.65763	8.59375	3.42733	1.10598	3.17969
BOX	40	car	0.73143	-2.60660	0.42621	22.50781	2.03722	1.81440	1.88281
BOX	40	car	0.68033	2.23544	0.58882	21.47266	1.97389	1.36654	2.48438
BOX	40	car	0.64673	7.19968	0.56696	15.19141	3.60937	1.48242	2.44531
BOX	45	car	0.83262	2.26403	0.65764	13.32812	2.07342	1.47024	2.39062
BOX	45	car	0.74467	6.17002	0.61033	7.58594	1.00847	1.18012	1.17188
BOX	45	car	0.64992	-2.55175	0.47854	14.16406	2.06324	1.88296	1.21875
BOX	45	car	0.56400	2.18475	0.28784	41.62500	2.00151	1.53057	2.83594
BOX	45	car	0.55211	-2.07638	0.64417	24.11328	0.95486	1.15947	6.00000
BOX	50	car	0.89035	2.28629	0.70138	4.96484	2.31007	1.17961	2.42188
BOX	50	car	0.75331	2.60137	0.44270	31.65234	1.88009	1.43245	1.00000
BOX	50	car	0.65774	2.66571	0.65171	10.26562	1.61151	1.33567	6.00000
BOX	50	car	0.62434	-1.96603	0.62158	16.97656	1.44054	1.39252	6.00000
BOX	50	car	0.56556	-2.22135	0.58610	5.92969	2.34809	1.81138	2.00000
BOX	50	car	0.53687	-1.95115	0.69802	11.50781	1.17179	1.43219	6.00000
BOX	50	car	0.50774	-2.02453	0.12589	47.10938	2.46509	1.73223	2.17188
BOX	55	car	0.92649	-2.67648	0.64667	4.94922	3.05874	1.25289	3.82031
BOX	55	car	0.89786	3.35982	0.75685	5.52344	2.99961	1.29671	6.00000
BOX	55	car	0.83423	-1.93438	0.65955	9.53906	1.92915	1.59189	2.82031
BOX	55	car	0.75342	2.76152	0.43614	23.92578	1.99638	1.55650	3.37500
BOX	55	car	0.37783	-1.68006	0.10278	38.46094	2.28451	1.52301	6.00000
PLANE	60	-0.00328	0.00762	0.99997	15.17287	4.78323	0.65866	15.18407	1.13879	0.01505	319	0.61296
BOX	60	car	0.90734	-3.16530	0.71221	5.48047	2.99953	1.36413	6.00000
BOX	60	car	0.78862	1.25879	0.56372	17.41406	2.01948	1.47766	2.75000
BOX	60	car	0.76199	10.33134	0.77170	13.18359	2.57299	1.69668	3.41406
BOX	60	car	0.70470	-4.33708	0.15173	31.65234	2.23821	1.56675	6.00000
BOX	60	car	0.57219	7.23396	0.70644	13.01172	2.42903	1.45374	1.29688
BOX	65	car	0.86872	6.04204	0.75332	11.00781	3.79853	1.57234	1.82812
BOX	65	car	0.84474	-4.40052	0.73057	11.50781	1.83906	1.43219	1.67188
BOX	65	car	0.78248	-15.67140	0.77024	23.28516	2.76620	1.61361	4.35156
BOX	65	car	0.60323	2.44728	0.72649	9.99609	2.00744	1.34301	1.19531
BOX	65	car	0.33161	-6.29666	0.25293	13.87500	0.62792	0.70642	6.00000
BOX	70	car	0.88441	5.63220	0.75897	7.31250	1.60296	1.41681	1.03906
BOX	70	car	0.84408	-0.18490	1.00066	7.74219	3.02202	1.65335	3.78125
BOX	70	car	0.70923	10.44239	0.67642	25.32031	2.32759	1.43236	2.61719
BOX	70	truck	0.39537	13.10466	0.03694	29.35938	2.94802	2.32520	6.00000
BOX	70	car	0.37417	26.79116	0.05097	40.51172	3.15114	2.17715	6.00000
BOX	70	car	0.34026	5.56017	0.28599	7.96484	0.88987	0.73218	6.00000
BOX	75	car	0.89533	3.48599	0.76791	5.22656	2.23967	1.13831	5.21094
BOX	75	car	0.69953	0.16809	0.71544	21.17578	2.06639	1.43749	2.64844
BOX	75	car	0.59237	4.30919	0.78359	13.38672	1.87428	1.41991	4.55469
BOX	75	car	0.50594	8.48512	0.02263	41.06250	2.55519	1.91639	5.48438
BOX	75	car	0.50566	-4.64398	1.48429	7.21875	3.00147	0.78610	2.75000
BOX	75	bus	0.34480	0.98268	0.07250	27.12891	2.72405	2.53222	6.00000
BOX	75	truck	0.31866	0.98268	0.07250	27.12891	2.72405	2.53222	6.00000
BOX	80	car	0.83745	-2.22582	0.89894	14.00391	2.07952	1.40615	2.83594
BOX	80	car	0.83588	3.05075	0.92027	6.41797	2.86820	1.38872	3.50000
BOX	80	person	0.65564	4.00096	0.69051	19.23047	0.70711	1.76778	1.35938
BOX	80	car	0.50476	3.54569	0.58057	34.52734	2.09969	1.85554	6.00000
BOX	80	truck	0.45198	-1.91884	0.32644	19.41406	2.58089	2.30632	6.00000
BOX	85	car	0.90658	-2.46596	0.79936	6.21875	2.38340	1.37199	3.34375
BOX	85	person	0.66660	3.07549	0.62583	11.37891	0.70807	1.70581	0.54688
BOX	85	truck	0.60790	-2.53155	0.27407	11.82422	2.62541	2.39129	1.29688
BOX	85	car	0.48224	-2.42972	0.35521	29.93750	1.48186	1.73590	3.60938
BOX	85	car	0.46188	2.53654	0.34107	27.12891	2.14855	1.61141	6.00000
BOX	90	bus	0.89201	-2.21284	0.20220	4.21875	2.72065	1.74217	4.15625
BOX	90	person	0.86994	3.74123	0.61656	4.71875	0.82084	1.22124	6.00000
BOX	90	car	0.58316	-3.35464	0.71270	22.50781	2.76935	1.81440	3.70312
BOX	90	car	0.50902	2.35073	0.55416	18.75781	2.52017	1.43252	6.00000
BOX	90	bench	0.36604	2.33300	1.20460	8.08203	0.75438	0.90297	0.30175
BOX	95	car	0.82390	2.58766	0.89609	10.85156	2.56291	1.45794	4.75781
BOX	95	car	0.78376	-2.66497	0.77035	14.96875	1.90525	1.50303	1.25000
BOX	95	car	0.56051	-3.12845	0.50985	31.65234	1.96962	1.74580	1.67188
BOX	95	car	0.43289	2.11757	0.48018	34.33203	2.08782	1.94216	6.00000
BOX	95	car	0.39701	2.11621	0.59609	14.10156	1.43590	0.99715	6.00000
BOX	95	car	0.37193	2.13898	0.61656	17.87500	1.54206	1.28926	6.00000
BOX	100	car	0.90967	3.05194	0.80557	5.13672	2.93489	1.04610	4.98438
BOX	100	car	0.89232	-2.37208	0.77810	6.33203	2.34622	1.52236	1.74219
BOX	100	car	0.82062	2.43995	0.78153	7.14062	2.29238	1.44410	3.02344
BOX	100	car	0.75807	2.61597	0.54524	14.60938	2.21075	1.67356	4.10938
BOX	100	car	0.69966	-3.12025	0.32693	23.37500	2.14877	1.65290	2.14062
BOX	100	car	0.57470	2.23347	0.39157	25.42578	1.65408	1.86983	6.00000
BOX	105	car	0.90614	2.71156	0.65049	5.32422	2.15351	1.43818	1.80469
BOX	105	car	0.83187	-3.00381	0.69381	14.26562	1.93681	1.63418	1.29688
BOX	105	car	0.80187	2.16452	0.60585	6.92188	1.66417	1.39007	5.75781
BOX	105	car	0.69163	2.35467	0.84020	12.27734	1.92731	1.37169	5.79688
BOX	105	car	0.60804	1.89357	0.54980	17.36328	2.21003	1.79258	6.00000
BOX	105	car	0.56820	0.83337	0.75959	23.46484	1.52651	1.52651	6.00000
BOX	105	truck	0.49314	-3.85106	-0.96833	28.39844	4.09656	4.09656	6.00000
BOX	110	car	0.88064	2.91944	0.75695	4.96094	2.89058	1.05240	3.71094
BOX	110	car	0.87433	-2.69907	0.76370	6.10938	2.18596	1.52931	1.56250
BOX	110	car	0.77960	2.23427	0.74083	8.82031	2.39502	1.75885	2.93750
BOX	110	car	0.73758	1.36216	0.94232	14.67969	1.51553	1.43249	6.00000
BOX	110	car	0.63523	-3.04614	0.69600	13.90625	1.21934	1.63235	6.00000
BOX	110	truck	0.56708	-4.84816	-1.25255	37.51172	6.10084	6.10084	6.00000
BOX	115	car	0.92444	-2.95532	0.73168	5.28516	3.04212	1.24077	4.64062
BOX	115	car	0.85682	2.61002	0.89063	6.67188	3.08546	1.65124	5.78125
BOX	115	car	0.69436	3.81357	0.84028	5.55859	2.15397	1.21063	6.00000
BOX	115	car	0.59461	-3.24477	0.63346	11.08984	1.85068	1.83500	6.00000
BOX	115	car	0.33471	-7.25404	0.20091	41.91016	2.31158	1.48178	0.92463
BOX	115	truck	0.31347	-3.80255	-2.47523	43.09766	8.22834	7.61883	6.00000
BOX	115	truck	0.30661	-3.21906	0.62672	11.10938	1.88536	1.85394	6.00000
BOX	120	truck	0.51880	-2.74718	0.48296	4.85156	2.75138	1.53007	4.22656
BOX	120	car	0.46899	-2.73305	0.46509	4.80859	2.72021	1.53012	4.08594
BOX	120	truck	0.37210	-0.47442	-3.10206	37.74609	8.43439	7.79380	6.00000
BOX	125	bench	0.61065	2.58475	0.80786	8.47656	2.79319	1.71427	3.62500
PLANE	130	0.00000	0.00000	1.00000	42.20312	-5.67056	-3.59141	42.20312	2.08888	0.00000	275	0.68750
BOX	130	car	0.53611	1.72171	0.63515	18.41406	1.77086	1.48439	1.46094
BOX	135	car	0.85575	2.35746	0.82703	10.85156	2.37875	1.50398	2.00781
PLANE	140	0.00161	0.00123	1.00000	13.08065	-7.78124	-2.46386	13.09624	1.42883	0.00526	254	0.57459
BOX	140	car	0.92785	2.88164	0.71864	4.75391	2.60187	0.99503	2.35156
PLANE	145	0.00000	0.00000	1.00000	25.32031	6.02545	-1.53388	25.32031	3.00924	0.00000	392	0.98000
PLANE	150	0.00000	0.00000	1.00000	17.26562	-1.13473	-2.02410	17.26562	3.85934	0.00000	500	1.00000
PLANE	150	0.00000	0.00000	1.00000	19.99219	5.62070	-1.16128	19.99219	4.29734	0.00000	422	1.00000
BOX	175	car	0.78825	-4.09365	0.73098	18.87109	1.94825	1.52124	1.28906
PLANE	180	0.00000	0.00000	1.00000	34.52734	-8.95281	-3.82237	34.52734	2.53619	0.00000	255	0.63750
BOX	180	car	0.87954	-3.36945	0.78171	11.19141	2.18418	1.56691	2.35156
BOX	180	car	0.30978	-4.19459	0.34312	45.01562	1.78257	1.33693	3.94531
BOX	185	car	0.85272	-3.55795	0.85084	5.12500	1.60906	0.90600	6.00000
BOX	185	car	0.34368	-3.62110	0.81425	35.12891	1.68915	1.44075	3.72656
PLANE	190	0.00151	0.00131	1.00000	16.48375	-8.46053	-0.32800	16.49699	1.70021	0.02273	571	0.68749
BOX	190	car	0.39035	-3.52632	0.60228	25.21484	1.71168	1.28376	0.68467
BOX	195	car	0.77121	-3.17490	0.71201	15.07812	2.08977	1.59931	3.05469
BOX	195	car	0.44720	-3.97096	0.58131	37.74609	1.97514	1.28117	1.87500
BOX	200	car	0.92504	-3.29106	0.80435	5.58203	2.88934	1.26310	2.84375
BOX	200	car	0.59105	-4.02034	0.61789	27.49609	2.13874	1.39990	3.89844
BOX	200	car	0.35747	-3.27782	0.38094	34.14062	1.35193	1.44850	6.00000
PLANE	205	-0.00523	0.00608	0.99997	16.54890	-8.07582	-1.05079	16.51357	1.31290	0.01105	375	0.76779
PLANE	205	0.00117	0.00293	1.00000	15.80361	-7.62318	-3.60366	15.82315	1.26564	0.00519	256	0.57979
BOX	205	car	0.76865	-3.88149	0.61659	18.25000	2.50357	1.54860	4.67188
BOX	205	car	0.65593	-2.98904	0.38086	23.64453	1.37101	1.30413	1.85156
BOX	210	car	0.92024	-3.94948	0.90311	8.88281	3.20343	1.75875	4.53125
BOX	210	car	0.80801	-3.10887	0.64595	14.10156	1.99431	1.45584	3.73438
BOX	215	car	0.91293	-3.37925	0.81727	5.84375	3.19009	1.33885	3.84375
BOX	215	car	0.52135	-3.77883	0.21434	34.52734	2.09969	1.80671	1.17188
BOX	220	person	0.79274	-2.74563	0.47049	6.87500	0.80700	1.48761	0.80469
BOX	220	car	0.77550	-3.75563	0.34107	27.12891	2.30201	1.61141	4.21875
BOX	220	bicycle	0.55027	-2.57429	1.03101	6.82031	0.92598	1.36967	1.78906
BOX	225	car	0.82627	-1.57004	0.60863	20.60156	2.38912	1.63160	4.18750
BOX	230	car	0.81528	4.87071	0.57951	14.43359	2.18415	1.57177	3.11719
BOX	230	car	0.78328	-10.50425	1.16632	13.65625	2.24034	1.60300	4.17188
BOX	230	car	0.38509	17.45232	-0.06362	40.51172	1.54692	1.37504	6.00000
PLANE	235	0.00737	-0.00568	0.99996	7.77975	4.98116	0.56429	7.74658	0.97360	0.01441	2146	0.77628
BOX	235	car	0.85888	-3.76675	0.78330	11.68750	2.84299	1.50414	3.58594
BOX	240	car	0.92485	-3.26121	0.67041	4.91797	1.85009	1.17543	6.00000
BOX	240	car	0.88301	1.38250	0.80327	7.48438	2.59326	1.48186	3.65625
BOX	240	car	0.85354	-4.02299	0.72596	10.71875	2.13741	1.42494	1.53125
BOX	245	car	0.91697	-2.38378	0.76114	6.05469	2.25202	1.33580	1.90625
BOX	245	car	0.88872	3.11676	0.82352	5.34766	3.17642	1.11931	6.00000
BOX	245	car	0.60658	-2.85218	0.79561	11.87109	1.67886	1.42703	6.00000
BOX	250	car	0.89407	-2.78713	0.91006	5.99219	2.44063	1.27964	2.64844
PLANE	255	0.00000	0.00000	1.00000	23.73828	-8.55715	-4.23132	23.73828	1.58573	0.00000	235	0.58750
BOX	255	car	0.32047	-3.45240	0.64511	27.00781	2.71189	1.60422	6.00000
BOX	260	car	0.76856	-3.48900	0.70542	17.26562	1.75808	1.46507	1.20312
PLANE	265	0.00000	0.00000	1.00000	37.98047	-2.45660	-2.92865	37.98047	5.32527	0.00000	184	0.46000
BOX	265	car	0.87370	-3.30965	0.90686	7.97656	2.53818	1.50035	2.31250
BOX	265	car	0.68078	-3.29056	0.85929	12.68750	1.84815	1.50723	6.00000
PLANE	270	0.00000	0.00000	1.00000	27.12891	-5.42047	-1.19134	27.12891	2.55919	0.00000	270	0.67500
BOX	270	car	0.86831	-4.57111	1.02918	6.19922	1.41152	1.13097	6.00000
BOX	270	car	0.72653	-9.19113	0.70846	19.73047	3.54377	1.47890	4.21875
BOX	270	car	0.56024	11.30967	-0.37162	34.52734	1.90437	1.70905	6.00000
BOX	270	car	0.42085	17.81278	-0.67473	36.39062	1.95568	1.44103	5.96875
BOX	270	car	0.38087	9.31599	-0.27353	31.65234	2.50679	1.61151	5.57031
PLANE	275	0.00000	0.00000	1.00000	31.65234	-7.01537	-5.89579	31.65234	2.83246	0.00000	154	0.38500
BOX	275	car	0.44026	6.87151	0.30521	31.32422	1.86060	1.94920	6.00000
BOX	275	car	0.39269	1.33876	0.76095	27.75000	1.88377	1.76604	6.00000
BOX	275	car	0.36525	0.28144	0.87867	23.10547	2.12399	1.37243	3.53906
PLANE	280	0.00000	0.00000	1.00000	19.99219	-8.52508	-2.11545	19.99219	2.44411	0.00000	661	1.00000
BOX	280	car	0.81057	-2.60970	0.80372	13.09766	2.03756	1.35220	2.36719
BOX	280	car	0.72489	-2.32091	0.47748	18.35938	1.63577	1.32420	6.00000
BOX	280	car	0.31109	2.48273	0.17700	21.25000	1.77311	1.44253	2.32031
BOX	285	car	0.88554	-2.32480	0.71680	8.98828	2.05928	1.53811	1.91406
BOX	285	car	0.86002	-3.14340	0.82760	5.44922	2.99013	1.10203	6.00000
BOX	285	car	0.83469	2.41946	0.62772	11.87109	2.04821	1.49419	0.95312
BOX	285	car	0.62372	-2.10359	0.59685	19.73047	1.75793	1.53470	6.00000
BOX	285	car	0.38619	-1.54730	0.31001	31.81641	1.75485	1.43988	6.00000
BOX	290	car	0.92404	5.77762	1.31937	9.29297	4.79702	2.19480	6.00000
BOX	290	car	0.89366	-3.24421	0.78228	5.67969	3.16479	1.29323	4.26562
BOX	290	car	0.79524	-2.25746	0.68663	9.17969	1.97331	1.50595	2.69531
BOX	290	car	0.63399	-1.95693	0.37295	22.17969	1.85068	1.44291	6.00000
BOX	290	car	0.57272	-1.94524	0.62143	13.56641	1.28548	1.28548	6.00000
BOX	290	bus	0.55454	2.88368	-0.16485	12.12891	2.53868	3.00182	1.01547
BOX	290	car	0.49194	2.71345	0.36525	22.67578	1.25070	1.57139	6.00000
BOX	290	car	0.43069	3.18902	0.10024	37.51172	1.69762	1.69762	6.00000
BOX	295	car	0.90244	-2.83786	0.71508	5.01172	2.85638	1.14822	4.64062
BOX	295	car	0.87619	2.72628	0.59142	12.71484	2.10388	1.51048	3.17188
BOX	295	car	0.82567	-2.27802	0.58866	11.59766	2.00103	1.37776	2.19531
BOX	295	car	0.68582	2.56057	0.34049	25.64062	1.84937	1.55927	3.85938
BOX	295	car	0.46437	-1.95515	0.42948	17.98047	1.32230	1.52573	6.00000
BOX	300	car	0.91447	3.78312	0.90163	6.22656	3.39027	1.38252	6.00000
BOX	300	car	0.90403	-4.17938	1.05258	6.89844	3.38536	1.44390	5.17188
BOX	300	car	0.81111	-2.46112	0.69797	7.26953	2.25152	1.48045	2.78906
BOX	300	car	0.69403	2.25110	0.57639	15.74219	2.13728	1.42485	4.18750
BOX	300	car	0.66606	-2.57417	0.55002	13.01172	1.80337	1.61935	6.00000
BOX	300	car	0.36548	1.94412	0.47406	21.78125	1.17055	1.38618	6.00000
BOX	305	car	0.92446	2.36158	0.74059	5.66797	2.30056	1.41881	2.85156
BOX	305	car	0.90919	-3.36826	0.70816	5.93359	3.36501	1.63635	6.00000
BOX	305	car	0.77837	2.66034	0.60946	12.53125	2.58745	1.57728	4.20312
BOX	305	car	0.32920	1.86987	-0.03668	42.49609	1.92320	1.62270	4.31250
PLANE	310	0.00000	0.00000	1.00000	31.65234	-5.30303	-1.96434	31.65234	4.44496	0.00000	394	0.98500
BOX	310	car	0.92485	2.63883	0.60634	4.56641	2.75757	1.14953	3.18750
BOX	315	truck	0.85888	-6.70321	-0.24173	10.94922	5.23389	3.57701	2.09356
BOX	315	car	0.64216	-0.37935	0.26433	27.12891	1.91835	1.53468	3.85938
PLANE	320	0.00000	0.00000	1.00000	18.99219	-10.35727	-1.06733	18.99219	1.81441	0.00000	472	1.00000
PLANE	320	-0.04058	-0.01948	0.99899	6.87045	1.12860	-0.36816	6.91608	1.18347	0.01869	1824	0.72794
PLANE	320	-0.03514	-0.00904	0.99934	6.96060	2.28130	-0.21848	7.04343	1.38416	0.02022	1641	0.71207
BOX	320	truck	0.91711	2.31708	-0.19576	7.05859	7.64666	3.24434	3.05866
PLANE	325	0.00076	-0.00003	1.00000	17.25820	-8.96343	-0.77478	17.26495	2.55130	0.00474	982	0.91346
BOX	325	car	0.78698	3.27370	0.67493	9.10938	4.30288	1.79072	1.72115
BOX	325	car	0.66005	-0.36437	0.43512	19.99219	1.52679	1.44197	0.80469
BOX	325	truck	0.59989	3.28015	0.68137	9.10938	4.29000	1.80360	1.71600
BOX	325	car	0.55994	14.72995	0.64613	17.31250	1.00385	1.15075	1.62500
PLANE	330	0.00368	-0.01094	0.99993	16.51082	-8.29633	-1.85095	16.52223	1.66461	0.01863	838	0.72858
BOX	330	car	0.79880	0.83567	0.45365	18.99219	1.61158	1.45042	1.21875
BOX	330	truck	0.47171	-6.62045	0.91885	8.79297	1.72852	2.01454	2.20312
BOX	330	car	0.44629	-6.61163	0.92383	8.78125	1.72622	2.02427	2.19531
PLANE	335	0.00185	-0.00900	0.99996	16.51438	-8.29666	-1.20661	16.51953	1.82717	0.01977	1106	0.71662
BOX	335	car	0.90075	1.75711	0.72651	7.45703	4.08133	1.85611	1.63253
BOX	335	car	0.63081	0.91625	0.49394	18.99219	1.77273	1.47728	4.31250
PLANE	340	0.00306	-0.00920	0.99995	16.50571	-8.16013	-1.08049	16.52153	1.71265	0.01956	1082	0.71880
BOX	340	car	0.73432	0.99683	0.49394	18.99219	1.71901	1.47728	2.12500
PLANE	345	0.00178	-0.00946	0.99995	16.51888	-8.05587	-1.27861	16.52192	1.64535	0.01972	948	0.71710
BOX	345	car	0.82756	-7.39742	1.79065	10.83203	3.64596	1.99149	6.00000
BOX	345	car	0.73755	0.99683	0.52080	18.99219	1.66530	1.47728	1.60156
PLANE	350	0.00348	-0.00847	0.99996	16.50525	-8.15426	-1.28534	16.52339	1.77414	0.01909	1143	0.72371
BOX	350	car	0.90245	5.88175	0.88344	8.51172	3.18998	1.50471	6.00000
BOX	350	car	0.83168	4.33320	0.83878	5.42188	0.88947	1.08117	1.69531
BOX	350	car	0.72786	1.07741	0.52080	18.99219	1.66530	1.47728	0.66612
PLANE	355	0.00365	-0.01081	0.99993	16.50814	-8.14458	-1.53795	16.52230	1.74141	0.01934	954	0.72105
BOX	355	car	0.90197	1.06603	0.87556	11.48828	3.59064	1.52724	2.09375
PLANE	360	0.00280	-0.00914	0.99995	16.51415	-7.81076	-1.50946	16.52295	1.62190	0.01904	935	0.72425
BOX	360	car	0.91848	4.85055	0.91905	7.79297	4.01170	1.46581	1.60468
BOX	360	car	0.78676	-1.45213	0.68600	15.70312	2.10977	1.51015	2.23438
BOX	360	car	0.71101	1.24788	0.51908	18.92969	1.68659	1.41887	1.33594
PLANE	365	0.00097	-0.00011	1.00000	17.25744	-7.77702	-0.85887	17.26490	2.34205	0.00483	493	0.91190
BOX	365	car	0.91481	-3.11677	0.94431	7.51172	3.70757	1.46603	1.48303
BOX	365	car	0.69398	3.06508	0.53754	18.19531	1.69835	1.44103	3.16406
BOX	365	car	0.66579	-0.02667	0.50758	21.25000	1.74306	1.44253	1.51562
PLANE	370	0.00000	0.00000	1.00000	17.26562	-3.78248	-0.95288	17.26562	2.53861	0.00000	463	1.00000
PLANE	370	0.00062	-0.00469	0.99999	16.51497	-1.16245	-1.22877	16.51012	2.48016	0.01520	619	0.76686
BOX	370	car	0.69104	6.92892	0.37798	15.82422	1.76797	1.47703	1.67188
BOX	370	car	0.62097	6.27731	0.14923	27.12891	2.87752	1.45794	6.00000
BOX	370	car	0.53163	-9.23539	0.89183	13.59375	4.51785	1.55722	4.92969
BOX	370	car	0.45719	9.86910	0.05193	26.42188	1.27048	1.38258	6.00000
BOX	375	car	0.66427	-9.05360	1.00493	17.16797	2.23373	1.52962	1.53125
BOX	375	car	0.64896	-18.42710	1.47345	23.73828	3.55860	2.35002	6.00000
BOX	375	car	0.48863	-15.07071	1.25255	23.37500	3.70249	1.98348	6.00000
BOX	375	car	0.48754	23.48622	-0.06559	28.80078	3.70655	1.75145	4.33594
BOX	375	car	0.47710	-2.60535	0.87014	12.71484	3.59638	1.42057	3.55469
BOX	375	car	0.42968	-6.95013	0.91209	15.58203	1.43239	1.34425	3.53906
BOX	375	car	0.39372	-5.46633	0.91924	14.16406	1.80283	1.48233	1.88281
BOX	380	car	0.89533	3.56994	0.49742	7.42188	3.82067	1.43800	2.24219
BOX	380	car	0.87198	-8.75387	0.83617	12.60938	3.06723	1.71194	5.64062
BOX	380	car	0.73547	1.98477	0.51494	9.73828	2.12094	1.47364	4.97656
BOX	380	car	0.70004	-11.90057	0.43102	23.64453	2.87577	1.80571	5.90625
BOX	380	car	0.69853	0.23653	0.45604	14.40234	2.01648	1.56837	3.13281
BOX	380	car	0.66111	-6.80307	0.52822	26.89062	1.82544	1.44514	1.41406
BOX	380	car	0.46764	-2.07032	0.26182	23.46484	2.88710	1.59288	5.47656
BOX	380	car	0.41483	1.26376	0.35444	10.94922	1.50203	1.17685	4.14844
PLANE	385	0.00000	0.00000	1.00000	44.68359	-2.89844	-10.81575	44.68359	3.99441	0.00000	189	0.47250
BOX	385	car	0.89611	3.37908	0.64332	6.15625	2.75124	1.61940	1.48438
